motusRecvID,recvProjectID,receiverID,recvDeployID,port,radioType,antennaType,bearing,tilt,polBearing,polTilt,heightMeters,filter,cableLengthMeters,cableType,mountDistanceMeters,mountBearing,details,elevationAngle,polarization1,polarization2,deploymentStatus
1630,65,SG-3214BBBK8447,2983,2,,yagi-9,250,,,,9,,,,,,,,,,terminated
1631,65,SG-3115BBBK1D4A,2984,1,,yagi-9,25,,,,9,,,,,,,,,,deployed
1631,65,SG-3115BBBK1D4A,2984,2,,yagi-9,230,,,,8.5,,,,,,,,,,deployed
1631,65,SG-3115BBBK1D4A,2984,3,,yagi-9,120,,,,8,,,,,,,,,,deployed
1632,120,SG-5113BBBK2668,2985,1,,yagi-9,130,,,,10,,,,,,,,,,deployed
1632,120,SG-5113BBBK2668,2985,2,,yagi-9,50,,,,9.5,,,,,,,,,,deployed
1632,120,SG-5113BBBK2668,2985,3,,yagi-9,230,,,,9,,,,,,,,,,deployed
1633,1,SG-3214BBBK6085,2988,1,,yagi-5,35,,,,25,,,RG58,,,,,,,deployed
1633,1,SG-3214BBBK6085,2988,2,,yagi-5,235,,,,24.8,,,RG58,,,,,,,deployed
1635,57,SG-1915BBBK2185,2990,1,,yagi-6,90,,,,10,,15,,,,,,,,terminated
1635,57,SG-1915BBBK2185,2990,2,,yagi-6,270,,,,10,,15,,,,,,,,terminated
1636,57,SG-2814BBBK1244,2991,1,,yagi-6,150,,,,10,,,,,,,,,,terminated
1636,57,SG-2814BBBK1244,2991,2,,yagi-6,270,,,,10,,,,,,,,,,terminated
1637,57,SG-1215BBBK1027,2992,1,,yagi-6,135,,,,36,,,,,,,,,,deployed
1637,57,SG-1215BBBK1027,2992,2,,yagi-6,265,,,,36,,,,,,,,,,deployed
1638,57,SG-3214BBBK0615,2993,1,,yagi-6,320,,,,10,,,,,,,,,,terminated
1638,57,SG-3214BBBK0615,2993,2,,yagi-6,90,,,,10,,,,,,,,,,terminated
1639,57,SG-3214BBBK6085,2994,1,,yagi-6,270,,,,10,,,,,,,,,,terminated
1639,57,SG-3214BBBK6085,2994,2,,yagi-6,135,,,,10,,,,,,,,,,terminated
1640,57,SG-3214BBBK6221,2995,1,,yagi-6,270,,,,10,,,,,,,,,,terminated
1640,57,SG-3214BBBK6221,2995,2,,yagi-6,135,,,,10,,,,,,,,,,terminated
1641,57,SG-3214BBBK7267,2996,1,,yagi-6,300,,,,10,,,,,,,,,,terminated
1641,57,SG-3214BBBK7267,2996,2,,yagi-6,90,,,,10,,,,,,,,,,terminated
1642,57,SG-3214BBBK4822,2997,1,,yagi-6,280,,,,10,,,,,,,,,,terminated
1642,57,SG-3214BBBK4822,2997,2,,yagi-6,90,,,,10,,,,,,,,,,terminated
1643,57,SG-3214BBBK5447,2998,1,,yagi-6,260,,,,10,,,,,,,,,,terminated
1643,57,SG-3214BBBK5447,2998,2,,yagi-6,90,,,,10,,,,,,,,,,terminated
1644,57,SG-3214BBBK4806,2999,1,,yagi-6,270,,,,10,,,,,,,,,,terminated
1644,57,SG-3214BBBK4806,2999,2,,yagi-6,70,,,,10,,,,,,,,,,terminated
1645,57,SG-1915BBBK0061,3000,1,,yagi-6,250,,,,10,,,,,,,,,,terminated
1645,57,SG-1915BBBK0061,3000,2,,yagi-6,90,,,,10,,,,,,,,,,terminated
1646,90,SG-3115BBBK1151,3001,3,,custom,268,,,,9,,,,,,,,,,terminated
1646,90,SG-3115BBBK1151,3001,5,,custom,33,,,,8.5,,,,,,,,,,terminated
1646,90,SG-3115BBBK1151,3001,7,,custom,155,,,,8,,,,,,,,,,terminated
1647,90,SG-3115BBBK0698,3002,3,,yagi-5,26,,,,,,,,,,,,,,terminated
1647,90,SG-3115BBBK0698,3002,5,,yagi-5,290,,,,,,,,,,,,,,terminated
1647,90,SG-3115BBBK0698,3002,7,,yagi-5,115,,,,,,,,,,,,,,terminated
1648,90,SG-3115BBBK0698,3003,3,,custom,15,,,,9,,,,,,,,,,terminated
1648,90,SG-3115BBBK0698,3003,5,,custom,275,,,,8.5,,,,,,,,,,terminated
1648,90,SG-3115BBBK0698,3003,7,,custom,105,,,,8,,,,,,,,,,terminated
1649,1,SG-4000BBBK9640,3009,1,,yagi-9,130,,,,6,,,,,,,,,,terminated
1649,1,SG-4000BBBK9640,3009,2,,yagi-9,340,,,,5.8,,,,,,,,,,terminated
1649,1,SG-4000BBBK9640,3009,3,,yagi-9,250,,,,5.6,,,,,,,,,,terminated
1649,1,SG-4000BBBK9640,3735,1,,yagi-9,130,,,,6,,,,,,,,,,deployed
1649,1,SG-4000BBBK9640,3735,2,,yagi-9,340,,,,5.8,,,,,,,,,,deployed
1650,1,SG-1614BBBK1924,3005,1,,yagi-9,70,,,,6,,,RG58,,,,,,,deployed
1650,1,SG-1614BBBK1924,3005,2,,yagi-9,195,,,,5.8,,,RG58,,,,,,,deployed
1651,31,SG-3214BBBK8453,3006,1,,yagi-9,60,,,,8,,,,,,,,,,terminated
1651,31,SG-3214BBBK8453,3006,2,,yagi-9,240,,,,8,,,,,,,,,,terminated
1653,2,SG-4001BBBK6020,3018,1,,yagi-9,350,,,,6,,,,,,,,,,terminated
1653,2,SG-4001BBBK6020,3018,2,,yagi-9,190,,,,5.8,,,,,,,,,,terminated
1653,2,SG-4001BBBK6020,3018,3,,yagi-9,100,,,,5.6,,,,,,,,,,terminated
1653,2,SG-4001BBBK6020,3296,1,,yagi-9,20,,,,6,,,,,,,,,,terminated
1653,2,SG-4001BBBK6020,3296,2,,yagi-9,190,,,,5.8,,,,,,,,,,terminated
1653,2,SG-4001BBBK6020,3296,3,,yagi-9,100,,,,5.6,,,,,,,,,,terminated
1653,2,SG-4001BBBK6020,3660,1,,yagi-9,20,,,,4,,,,,,,,,,deployed
1653,2,SG-4001BBBK6020,3660,2,,yagi-9,190,,,,3.8,,,,,,,,,,deployed
1654,2,SG-4002BBBK1950,3021,1,,yagi-9,110,,,,6,,,,,,,,,,terminated
1654,2,SG-4002BBBK1950,3021,2,,yagi-9,290,,,,5.8,,,,,,,,,,terminated
1654,2,SG-4002BBBK1950,3021,3,,yagi-9,180,,,,5.6,,,,,,,,,,terminated
1654,2,SG-4002BBBK1950,3659,1,,yagi-9,110,,,,4,,,,,,,,,,deployed
1654,2,SG-4002BBBK1950,3659,2,,yagi-9,290,,,,3.8,,,,,,,,,,deployed
1655,6,SG-4001BBBK1560,3027,1,,yagi-9,170,,,,15,,,,,,,,,,deployed
1655,6,SG-4001BBBK1560,3027,2,,yagi-9,230,,,,14.8,,,,,,,,,,deployed
1655,6,SG-4001BBBK1560,3027,3,,yagi-9,95,,,,14.6,,,,,,,,,,deployed
1656,6,SG-4001BBBK2410,3028,1,,yagi-9,0,,,,30,,,,,,,,,,deployed
1656,6,SG-4001BBBK2410,3028,2,,yagi-9,110,,,,30,,,,,,,,,,deployed
1659,35,SG-4815BBBK1145,3032,1,,yagi-9,60,,,,12.9,,,TWS-400-45,,,,,,,deployed
1659,35,SG-4815BBBK1145,3032,2,,yagi-9,150,,,,12.7,,,TWS-400-45,,,,,,,deployed
1659,35,SG-4815BBBK1145,3032,3,,yagi-9,321,,,,12.3,,,TWS-400-45,,,,,,,deployed
1660,35,SG-4515BBBK0369,3033,1,,yagi-9,305,,,,10.9,,,TWS-400-45,,,,,,,deployed
1660,35,SG-4515BBBK0369,3033,2,,yagi-9,90,,,,11.2,,,TWS-400-45,,,,,,,deployed
1660,35,SG-4515BBBK0369,3033,3,,yagi-9,260,,,,11.4,,,TWS-400-45,,,,,,,deployed
1661,4,SG-1813BBBK1193,3048,1,,yagi-9,341,,,,5.8,,,CNT-400,0,,,0,,0,deployed
1661,4,SG-1813BBBK1193,3048,3,,yagi-9,76,,,,7.7,,,CNT-400,0,,,0,,0,deployed
1661,4,SG-1813BBBK1193,3048,5,,yagi-9,185,,,,7.7,,,CNT-400,0,,,0,,0,deployed
1661,4,SG-1813BBBK1193,3048,7,,yagi-9,256,,,,5.8,,,CNT-400,0,,,0,,0,deployed
1662,29,SG-4002BBBK2850,3049,2,,yagi-5,49,,,,5.5,,12.2,CNT-400,,,,0,,0,terminated
1662,29,SG-4002BBBK2850,3049,4,,yagi-5,350,,,,4.75,,12.2,CNT-400,,,,0,,0,terminated
1662,29,SG-4002BBBK2850,3049,6,,yagi-6,284,,,,4,,12.2,CNT-400 ,,,,0,,0,terminated
1663,1,SG-5113BBBK2911,3051,1,,yagi-9,255,,,,6,,,,,,,,,,deployed
1663,1,SG-5113BBBK2911,3051,2,,yagi-9,100,,,,5.8,,,,,,,,,,deployed
1663,1,SG-5113BBBK2911,3051,3,,yagi-9,175,,,,5.6,,,,,,,,,,deployed
1664,1,SG-5113BBBK2817,3052,1,,yagi-9,275,,,,6,,,,,,,,,,terminated
1664,1,SG-5113BBBK2817,3052,2,,yagi-9,120,,,,5.8,,,,,,,,,,terminated
1664,1,SG-5113BBBK2817,3052,3,,yagi-9,195,,,,5.6,,,,,,,,,,terminated
1665,2,SG-4001BBBK2330,3055,1,,yagi-9,70,,,,15,,,,,,,,,,terminated
1665,2,SG-4001BBBK2330,3055,2,,yagi-9,80,,,,14.8,,,,,,,,,,terminated
1665,2,SG-4001BBBK2330,3055,3,,yagi-9,160,,,,14.6,,,,,,,,,,terminated
1665,2,SG-4001BBBK2330,3060,1,,yagi-9,240,,,,15,,,RG-58,,,,,,,terminated
1665,2,SG-4001BBBK2330,3060,2,,yagi-9,80,,,,14.8,,,RG-58,,,,,,,terminated
1665,2,SG-4001BBBK2330,3060,3,,yagi-9,160,,,,14.6,,,RG-58,,,,,,,terminated
1665,2,SG-4001BBBK2330,3570,1,,yagi-9,240,,,,15,,,,,,,,,,deployed
1665,2,SG-4001BBBK2330,3570,2,,yagi-9,80,,,,14.8,,,,,,,,,,deployed
1667,1,SG-4005BBBK3760,3058,1,,yagi-9,115,,,,6,,,,,,,,,,terminated
1667,1,SG-4005BBBK3760,3058,2,,yagi-9,290,,,,5.8,,,,,,,,,,terminated
1667,1,SG-4005BBBK3760,3058,3,,yagi-9,0,,,,5.6,,,,,,,,,,terminated
1667,1,SG-4005BBBK3760,3228,1,,yagi-9,260,,,,6,,,,,,,,,,terminated
1667,1,SG-4005BBBK3760,3228,2,,yagi-9,70,,,,5.8,,,,,,,,,,terminated
1667,1,SG-4005BBBK3760,3228,3,,yagi-9,158,,,,5.6,,,,,,,,,,terminated
1673,1,SG-3615BBBK1E34,3071,1,,yagi-9,325,,,,6,,,,,,,,,,terminated
1673,1,SG-3615BBBK1E34,3071,2,,yagi-9,230,,,,5.8,,,,,,,,,,terminated
1673,1,SG-3615BBBK1E34,3071,3,,yagi-9,70,,,,5.6,,,,,,,,,,terminated
1673,1,SG-3615BBBK1E34,3742,2,,yagi-9,230,,,,5.8,,,,,,,,,,deployed
1673,1,SG-3615BBBK1E34,3742,3,,yagi-9,70,,,,5.6,,,,,,,,,,deployed
1674,1,SG-3115BBBK1C60,3074,1,,yagi-9,0,,,,6,,,,,,,,,,terminated
1674,1,SG-3115BBBK1C60,3074,2,,yagi-9,100,,,,5.8,,,,,,,,,,terminated
1674,1,SG-3115BBBK1C60,3074,3,,yagi-9,250,,,,5.6,,,,,,,,,,terminated
1674,1,SG-3115BBBK1C60,3253,1,,yagi-9,330,,,,,,,,,,,,,,deployed
1674,1,SG-3115BBBK1C60,3253,2,,yagi-9,100,,,,,,,,,,,,,,deployed
1674,1,SG-3115BBBK1C60,3253,3,,yagi-9,200,,,,,,,,,,,,,,deployed
1675,1,SG-4001BBBK1950,3075,1,,yagi-9,90,,,,,,,,,,,,,,deployed
1675,1,SG-4001BBBK1950,3075,2,,yagi-9,270,,,,,,,,,,,,,,deployed
1676,64,Lotek-269,3076,1,,yagi-9,270,,,,9,,,RG-58,,,,,,,terminated
1676,64,Lotek-269,3089,1,,yagi-9,270,,,,9,,,RG-58,,,,,,,terminated
1676,64,Lotek-269,3089,2,,yagi-9,180,,,,9,,,RG-58,,,,,,,terminated
1676,64,Lotek-269,3116,1,,yagi-9,180,,,,9,,,RG-58,,,,,,,deployed
1676,64,Lotek-269,3116,2,,yagi-9,90,,,,9,,,RG-58,,,,,,,deployed
1679,85,SG-3115BBBK0664,3079,1,,yagi-9,270,,,,,,6,RG58,,,,,,,deployed
1679,85,SG-3115BBBK0664,3079,2,,yagi-9,90,,,,,,6,RG58,,,,,,,deployed
1680,48,SG-3514BBBK1044,3080,1,,yagi-9,35,,,,10.69,,,,,,,,,,deployed
1680,48,SG-3514BBBK1044,3080,3,,yagi-9,305,,,,10.17,,,,,,,,,,deployed
1680,48,SG-3514BBBK1044,3080,5,,yagi-9,215,,,,9.65,,,,,,,,,,deployed
1682,2,SG-4005BBBK3400,3093,2,,yagi-9,190,,,,5,,,,,,,,,,terminated
1682,2,SG-4005BBBK3400,3093,7,,yagi-9,325,,,,5,,,,,,,,,,terminated
1682,2,SG-4005BBBK3400,3483,1,,yagi-9,190,,,,5,,,,,,,,,,terminated
1682,2,SG-4005BBBK3400,3483,2,,yagi-9,325,,,,5,,,,,,,,,,terminated
1682,2,SG-4005BBBK3400,3484,1,,yagi-9,165,,,,5,,,,,,,,,,deployed
1682,2,SG-4005BBBK3400,3484,2,,yagi-9,325,,,,5,,,,,,,,,,deployed
1682,2,SG-4005BBBK3400,3484,3,,yagi-9,45,,,,5,,,,,,,,,,deployed
1684,2,SG-1614BBBK1903,3095,1,,yagi-9,95,,,,6,,,rg58,,,,,,,deployed
1684,2,SG-1614BBBK1903,3095,2,,yagi-9,195,,,,5.8,,,rg58,,,,,,,deployed
1685,38,SG-3214BBBK6871,3098,1,,yagi-9,310,,,,6,,,,,,,,,,terminated
1685,38,SG-3214BBBK6871,3098,2,,yagi-9,140,,,,5.8,,,,,,,,,,terminated
1685,38,SG-3214BBBK6871,3098,3,,yagi-9,50,,,,5.8,,,,,,,,,,terminated
1685,38,SG-3214BBBK6871,3098,4,,omni-whip,,,,,6,,,,,,,,,,terminated
1686,38,SG-2213BBBK3800,3099,1,,yagi-9,0,,,,6,,,,,,,,,,terminated
1686,38,SG-2213BBBK3800,3099,2,,yagi-9,220,,,,5.8,,,,,,,,,,terminated
1686,38,SG-2213BBBK3800,3099,3,,yagi-9,300,,,,5.6,,,,,,,,,,terminated
1686,38,SG-2213BBBK3800,3099,4,,omni-whip,,,,,6,,,,,,,,,,terminated
1687,38,SG-2814BBBK0547,3100,1,,yagi-9,120,,,,6,,,,,,,,,,terminated
1687,38,SG-2814BBBK0547,3100,2,,yagi-9,300,,,,5.8,,,,,,,,,,terminated
1687,38,SG-2814BBBK0547,3100,3,,yagi-9,30,,,,5.6,,,,,,,,,,terminated
1687,38,SG-2814BBBK0547,3100,4,,omni-whip,,,,,6,,,,,,,,,,terminated
1688,38,SG-4002BBBK0010,3101,1,,yagi-9,290,,,,6,,,,,,,,,,terminated
1688,38,SG-4002BBBK0010,3101,2,,yagi-9,100,,,,5.8,,,,,,,,,,terminated
1688,38,SG-4002BBBK0010,3101,3,,yagi-9,10,,,,5.6,,,,,,,,,,terminated
1688,38,SG-4002BBBK0010,3101,4,,omni-whip,,,,,6,,,,,,,,,,terminated
1689,38,SG-2814BBBK1267,3103,1,,yagi-9,15,,,,6,,,,,,,,,,terminated
1689,38,SG-2814BBBK1267,3103,2,,yagi-9,170,,,,5.8,,,,,,,,,,terminated
1689,38,SG-2814BBBK1267,3103,3,,yagi-9,100,,,,5.6,,,,,,,,,,terminated
1689,38,SG-2814BBBK1267,3103,4,,omni-whip,,,,,6,,,,,,,,,,terminated
1691,19,SG-0816BBBK08C1,3105,2,,omni-mast,0,,,,8.5,,,LMR400,,,,0,0,0,deployed
1691,19,SG-0816BBBK08C1,3105,3,,omni-mast,90,,,,8.5,,,LMR400,,,,0,90,0,deployed
1691,19,SG-0816BBBK08C1,3105,4,,omni-mast,180,,,,8.5,,,LMR400,,,,0,180,0,deployed
1691,19,SG-0816BBBK08C1,3105,5,,omni-mast,270,,,,8.5,,,LMR400,,,,0,270,0,deployed
1692,19,SG-0816BBBK0192,3106,2,,omni-mast,0,,,,8.5,,,LMR400,,,,0,0,0,deployed
1692,19,SG-0816BBBK0192,3106,3,,omni-mast,90,,,,8.5,,,LMR400,,,,0,90,0,deployed
1692,19,SG-0816BBBK0192,3106,4,,omni-mast,180,,,,8.5,,,LMR400,,,,0,180,0,deployed
1692,19,SG-0816BBBK0192,3106,5,,omni-mast,270,,,,8.5,,,LMR400,,,,0,270,0,deployed
1693,19,SG-0816BBBK0521,3107,2,,omni-mast,358,,,,8.5,,,LMR400,,,,0,358,0,deployed
1693,19,SG-0816BBBK0521,3107,3,,omni-mast,88,,,,8.5,,,LMR400,,,,0,88,0,deployed
1693,19,SG-0816BBBK0521,3107,4,,omni-mast,178,,,,8.5,,,LMR400,,,,0,178,0,deployed
1693,19,SG-0816BBBK0521,3107,5,,omni-mast,268,,,,8.5,,,LMR400,,,,0,268,0,deployed
1694,19,SG-0816BBBK064C,3108,2,,omni-mast,0,,,,8.5,,,LMR400,,,,0,,,deployed
1694,19,SG-0816BBBK064C,3108,3,,omni-mast,90,,,,8.5,,,LMR400,,,,0,,,deployed
1694,19,SG-0816BBBK064C,3108,4,,omni-mast,180,,,,8.5,,,LMR400,,,,0,,,deployed
1694,19,SG-0816BBBK064C,3108,5,,omni-mast,270,,,,8.5,,,LMR400,,,,0,,,deployed
1695,19,SG-0816BBBK039D,3109,2,,omni-mast,9,,,,8.5,,,LMR400,,,,0,,,deployed
1695,19,SG-0816BBBK039D,3109,3,,omni-mast,99,,,,8.5,,,LMR400,,,,0,,,deployed
1695,19,SG-0816BBBK039D,3109,4,,omni-mast,179,,,,8.5,,,LMR400,,,,0,,,deployed
1695,19,SG-0816BBBK039D,3109,5,,omni-mast,279,,,,8.5,,,LMR400,,,,0,,,deployed
1697,54,SG-1815BBBK1359,3113,2,,yagi-9,270,,,,,,,,,,,90,,,terminated
1697,54,SG-1815BBBK1359,3113,3,,yagi-9,90,,,,,,,,,,,90,,,terminated
1716,3,SG-3214BBBK0647,3143,1,,yagi-9,25,,,,,,,,,,,,,,terminated
1716,3,SG-3214BBBK0647,3143,2,,yagi-9,215,,,,,,,,,,,,,,terminated
1716,3,SG-3214BBBK0647,3143,3,,yagi-9,115,,,,,,,,,,,,,,terminated
1716,3,SG-3214BBBK0647,3183,1,,yagi-9,20,,,,,,,,,,,,,,terminated
1716,3,SG-3214BBBK0647,3183,2,,yagi-9,215,,,,,,,,,,,,,,terminated
1716,3,SG-3214BBBK0647,3183,3,,yagi-9,105,,,,,,,,,,,,,,terminated
1716,3,SG-3214BBBK0647,3414,1,,yagi-9,42,,,,,,,,,,,,,,deployed
1716,3,SG-3214BBBK0647,3414,2,,yagi-9,235,,,,,,,,,,,,,,deployed
1716,3,SG-3214BBBK0647,3414,3,,yagi-9,128,,,,,,,,,,,,,,deployed
1717,3,SG-3214BBBK5543,3153,1,,yagi-9,130,,,,,,,,,,,,,,deployed
1717,3,SG-3214BBBK5543,3153,2,,yagi-9,200,,,,,,,,,,,,,,deployed
1717,3,SG-3214BBBK5543,3153,3,,yagi-9,350,,,,,,,,,,,,,,deployed
1718,3,SG-3214BBBK0673,3155,1,,omni-mast,,,,,,,,,,,,,,,deployed
1719,3,SG-1614BBBK1928,3160,1,,yagi-9,309,,,,,,,,,,,,,,terminated
1719,3,SG-1614BBBK1928,3160,2,,yagi-9,10,,,,,,,,,,,,,,terminated
1719,3,SG-1614BBBK1928,3160,3,,yagi-9,213,,,,,,,,,,,,,,terminated
1719,3,SG-1614BBBK1928,3417,1,,yagi-9,285,,,,,,,,,,,,,,deployed
1719,3,SG-1614BBBK1928,3417,2,,yagi-9,30,,,,,,,,,,,,,,deployed
1719,3,SG-1614BBBK1928,3417,3,,yagi-9,178,,,,,,,,,,,,,,deployed
1720,3,SG-3214BBBK5675,3162,1,,yagi-9,320,,,,,,,,,,,,,,terminated
1720,3,SG-3214BBBK5675,3162,2,,yagi-9,34,,,,,,,,,,,,,,terminated
1720,3,SG-3214BBBK5675,3162,3,,yagi-9,240,,,,,,,,,,,,,,terminated
1720,3,SG-3214BBBK5675,3418,1,,yagi-9,223,,,,,,,,,,,,,,deployed
1720,3,SG-3214BBBK5675,3418,2,,yagi-9,39,,,,,,,,,,,,,,deployed
1720,3,SG-3214BBBK5675,3418,3,,yagi-9,298,,,,,,,,,,,,,,deployed
1722,3,SG-5113BBBK3168,3429,1,,yagi-9,338,,,,,,,,,,,,,,deployed
1722,3,SG-5113BBBK3168,3429,2,,yagi-9,240,,,,,,,,,,,,,,deployed
1722,3,SG-5113BBBK3168,3429,3,,yagi-9,50,,,,,,,,,,,,,,deployed
1722,3,SG-5113BBBK3168,3429,4,,omni-mast,,,,,,,,,,,,,,,deployed
1723,3,SG-5113BBBK0555,3176,1,,yagi-9,30,,,,,,,,,,,,,,terminated
1723,3,SG-5113BBBK0555,3176,2,,yagi-9,160,,,,,,,,,,,,,,terminated
1723,3,SG-5113BBBK0555,3176,3,,yagi-9,280,,,,,,,,,,,,,,terminated
1723,3,SG-5113BBBK0555,3428,1,,yagi-9,180,,,,,,,,,,,,,,deployed
1723,3,SG-5113BBBK0555,3428,2,,yagi-9,82,,,,,,,,,,,,,,deployed
1723,3,SG-5113BBBK0555,3428,3,,yagi-9,356,,,,,,,,,,,,,,deployed
1727,3,SG-3214BBBK8716,3182,1,,yagi-9,167,,,,,,,,,,,,,,terminated
1727,3,SG-3214BBBK8716,3182,2,,yagi-9,333,,,,,,,,,,,,,,terminated
1727,3,SG-3214BBBK8716,3182,3,,yagi-9,126,,,,,,,,,,,,,,terminated
1727,3,SG-3214BBBK8716,3427,1,,yagi-9,165,,,,,,,,,,,,,,deployed
1727,3,SG-3214BBBK8716,3427,2,,yagi-9,268,,,,,,,,,,,,,,deployed
1727,3,SG-3214BBBK8716,3427,3,,yagi-9,32,,,,,,,,,,,,,,deployed
1734,17,SG-0613BB001754,3185,1,,omni-mast,,,,,,,,,,,,,,,pending
1735,17,SG-0613BB001754,3186,2,,yagi-9,317,,,,,,,,,,,,,,terminated
1735,17,SG-0613BB001754,3186,3,,yagi-9,227,,,,,,,,,,,,,,terminated
1735,17,SG-0613BB001754,3186,4,,yagi-9,137,,,,,,,,,,,,,,terminated
1735,17,SG-0613BB001754,3187,6,,yagi-9,90,,,,,,,,,,,,,,terminated
1735,17,SG-0613BB001754,3187,7,,yagi-9,0,,,,,,,,,,,,,,terminated
1735,17,SG-0613BB001754,3187,8,,yagi-9,180,,,,,,,,,,,,,,terminated
1735,17,SG-0613BB001754,3187,9,,yagi-9,270,,,,,,,,,,,,,,terminated
1735,17,SG-0613BB001754,3780,1,,omni-mast,,,,,,,,,,,,,,,terminated
1736,17,SG-2113BB001373,3188,1,,omni-mast,,,,,,,,,,,,,,,terminated
1738,81,SG-2315BBBK28AA,3193,1,,yagi-5,0,,,,,,,,,,,,,,terminated
1738,81,SG-2315BBBK28AA,3193,2,,yagi-5,180,,,,,,,,,,,,,,terminated
1738,81,SG-2315BBBK28AA,3193,3,,yagi-5,270,,,,,,,,,,,,,,terminated
1738,81,SG-2315BBBK28AA,3193,4,,yagi-5,90,,,,,,,,,,,,,,terminated
1739,106,SG-3115BBBK1120,3194,5,,yagi-9,261,,,,5.2,,,,,,,0,,,deployed
1739,106,SG-3115BBBK1120,3194,5,,yagi-9,106,,,,5.7,,,,,,,0,,,deployed
1739,106,SG-3115BBBK1120,3194,7,,yagi-9,26,,,,6.2,,,,,,,0,,,deployed
1741,81,SG-2315BBBK2C0B,3222,1,,yagi-5,270,,,,,,,,,,,,,,terminated
1741,81,SG-2315BBBK2C0B,3222,2,,yagi-5,90,,,,,,,,,,,,,,terminated
1741,81,SG-2315BBBK2C0B,3222,3,,yagi-5,0,,,,,,,,,,,,,,terminated
1741,81,SG-2315BBBK2C0B,3222,4,,yagi-5,180,,,,,,,,,,,,,,terminated
1742,81,SG-0816BBBK009F,3225,1,,yagi-9,0,,,,,,,,,,,,,,deployed
1742,81,SG-0816BBBK009F,3225,2,,yagi-9,90,,,,,,,,,,,,,,deployed
1742,81,SG-0816BBBK009F,3225,3,,yagi-9,180,,,,,,,,,,,,,,deployed
1742,81,SG-0816BBBK009F,3225,4,,yagi-9,270,,,,,,,,,,,,,,deployed
1743,81,Lotek-158,3227,1,,yagi-5,360,,,,,,,,,,,,,,terminated
1743,81,Lotek-158,3227,2,,yagi-5,270,,,,,,,,,,,,,,terminated
1743,81,Lotek-158,3227,3,,yagi-5,180,,,,,,,,,,,,,,terminated
1743,81,Lotek-158,3227,4,,yagi-5,90,,,,,,,,,,,,,,terminated
1744,31,Lotek-268,3231,1,,yagi-9,355,,,,11.3,,13.72,TWS400-45,,,,0,,,deployed
1744,31,Lotek-268,3231,2,,yagi-9,277,,,,10.7,,13.72,TWS400-45,,,,0,,,deployed
1744,31,Lotek-268,3231,3,,yagi-9,97,,,,9.9,,13.72,TWS400-45,,,,0,,,deployed
1745,31,Lotek-267,3232,1,,yagi-9,210,,,,11.4,,13.72,TWS400-45,,,,0,,,deployed
1745,31,Lotek-267,3232,2,,yagi-9,30,,,,11.4,,13.72,TWS400-45,,,,0,,,deployed
1745,31,Lotek-267,3232,3,,yagi-9,120,,,,10.3,,13.72,TWS400-45,,,,0,,,deployed
1745,31,Lotek-267,3232,4,,yagi-9,300,,,,10.3,,13.72,TWS400-45,,,,0,,,deployed
1746,32,Lotek-416,3236,1,,yagi-9,225,,,,5.5,,,,,,,,,,terminated
1746,32,Lotek-416,3236,2,,yagi-9,285,,,,5.5,,,,,,,,,,terminated
1746,32,Lotek-416,3236,5,,yagi-9,165,,,,5.5,,,,,,,,,,terminated
1746,32,Lotek-416,3236,6,,yagi-9,105,,,,5.5,,,,,,,,,,terminated
1746,32,Lotek-416,3236,7,,yagi-9,45,,,,5.5,,,,,,,,,,terminated
1746,32,Lotek-416,3236,8,,yagi-9,345,,,,5.5,,,,,,,,,,terminated
1747,32,Lotek-417,3237,1,,yagi-9,260,,,,10,,,,,,,,,,terminated
1747,32,Lotek-417,3237,2,,yagi-9,180,,,,10,,,,,,,,,,terminated
1747,32,Lotek-417,3237,5,,yagi-9,8,,,,10,,,,,,,,,,terminated
1747,32,Lotek-417,3237,6,,yagi-9,330,,,,10,,,,,,,,,,terminated
1747,32,Lotek-417,3237,7,,yagi-9,118,,,,10,,,,,,,,,,terminated
1747,32,Lotek-417,3237,8,,yagi-9,60,,,,10,,,,,,,,,,terminated
1748,105,SG-1614BBBK1910,3239,1,,yagi-9,350,,,,6,,,,,,,,,,terminated
1748,105,SG-1614BBBK1910,3239,2,,yagi-9,290,,,,5.8,,,,,,,,,,terminated
1749,105,SG-4712BB000584,3242,1,,omni-mast,,,,,2.5,,,,,,,,,,terminated
1750,105,SG-4001BBBK1080,3243,1,,omni-mast,,,,,2.5,,,,,,,,,,terminated
1751,105,SG-1614BBBK1608,3244,1,,omni-mast,,,,,2.5,,,,,,,,,,terminated
1752,78,SG-2313BBBK3320,3245,1,,yagi-9,135,,,,6,,,,,,,,,,terminated
1752,78,SG-2313BBBK3320,3245,2,,yagi-9,90,,,,5.8,,,,,,,,,,terminated
1753,78,SG-1614BBBK1611,3246,1,,yagi-9,35,,,,4,,,,,,,,,,terminated
1753,78,SG-1614BBBK1611,3246,2,,yagi-9,190,,,,3.8,,,,,,,,,,terminated
1753,78,SG-1614BBBK1611,3246,3,,yagi-9,250,,,,3.6,,,,,,,,,,terminated
1754,105,SG-3115BBBK1D41,3249,1,,yagi-9,90,,,,5,,,,,,,,,,terminated
1754,105,SG-3115BBBK1D41,3249,2,,yagi-9,170,,,,4.8,,,,,,,,,,terminated
1755,105,SG-4812BB000333,3250,1,,omni-mast,,,,,2.5,,,,,,,,,,terminated
